timestamp,symbol,strategy,signal,confidence,sentiment,technical,price
2025-07-27T21:21:55.702017,NAB.AX,ml,HOLD,0.5,0,0,0
2025-07-27T21:21:55.702017,MQG.AX,ml,HOLD,0.5,0,0,0
2025-07-27T21:21:55.702017,SUN.AX,ml,HOLD,0.5,0,0,0
2025-07-27T21:21:55.702017,QBE.AX,ml,HOLD,0.5,0,0,0
2025-07-27T04:18:38.296393,CBA.AX,traditional,HOLD,0.436,0.111,47.21856487778109,172.8699951171875
2025-07-27T04:18:38.296393,WBC.AX,traditional,HOLD,0.327,0.086,46.850294365012616,33.029998779296875
2025-07-27T04:18:38.296393,ANZ.AX,traditional,HOLD,0.556,0.029,32.84315833761862,30.219999313354492
2025-07-27T04:18:38.296393,NAB.AX,traditional,HOLD,0.521,0.003,59.93583473531829,37.5099983215332
2025-07-27T04:18:38.296393,MQG.AX,traditional,HOLD,0.525,0.077,16.180845396641573,214.14999389648438
2025-07-27T04:18:38.296393,SUN.AX,traditional,HOLD,0.479,0.056,37.499908300627226,20.309999465942383
2025-07-27T04:18:38.296393,QBE.AX,traditional,HOLD,0.486,0.033,35.507291446389104,22.530000686645508
2025-07-27T04:18:38.296393,CBA.AX,ml,HOLD,0.5,0,0,0
2025-07-27T04:18:38.296393,WBC.AX,ml,HOLD,0.5,0,0,0
2025-07-27T04:18:38.296393,ANZ.AX,ml,HOLD,0.5,0,0,0
2025-07-27T04:18:38.296393,NAB.AX,ml,HOLD,0.5,0,0,0
2025-07-27T04:18:38.296393,MQG.AX,ml,HOLD,0.5,0,0,0
2025-07-27T04:18:38.296393,SUN.AX,ml,HOLD,0.5,0,0,0
2025-07-27T04:18:38.296393,QBE.AX,ml,HOLD,0.5,0,0,0
2025-07-27T04:15:13.437004,CBA.AX,traditional,HOLD,0.432,0.111,47.21856487778109,172.8699951171875
2025-07-27T04:15:13.437004,WBC.AX,traditional,HOLD,0.326,0.086,46.850294365012616,33.029998779296875
2025-07-27T04:15:13.437004,ANZ.AX,traditional,HOLD,0.557,0.029,32.84315833761862,30.219999313354492
2025-07-27T04:15:13.437004,NAB.AX,traditional,HOLD,0.521,0.003,59.93583473531829,37.5099983215332
2025-07-27T04:15:13.437004,MQG.AX,traditional,HOLD,0.523,0.077,16.180845396641573,214.14999389648438
2025-07-27T04:15:13.437004,SUN.AX,traditional,HOLD,0.482,0.056,37.499908300627226,20.309999465942383
2025-07-27T04:15:13.437004,QBE.AX,traditional,HOLD,0.486,0.033,35.507291446389104,22.530000686645508
2025-07-27T04:15:13.437004,CBA.AX,ml,HOLD,0.5,0,0,0
2025-07-27T04:15:13.437004,WBC.AX,ml,HOLD,0.5,0,0,0
2025-07-27T04:15:13.437004,ANZ.AX,ml,HOLD,0.5,0,0,0
2025-07-27T04:15:13.437004,NAB.AX,ml,HOLD,0.5,0,0,0
2025-07-27T04:15:13.437004,MQG.AX,ml,HOLD,0.5,0,0,0
2025-07-27T04:15:13.437004,SUN.AX,ml,HOLD,0.5,0,0,0
2025-07-27T04:15:13.437004,QBE.AX,ml,HOLD,0.5,0,0,0
2025-07-27T03:51:50.426388,CBA.AX,traditional,HOLD,0.432,0.111,47.21856487778109,172.8699951171875
2025-07-27T03:51:50.426388,WBC.AX,traditional,HOLD,0.327,0.086,46.850294365012616,33.029998779296875
2025-07-27T03:51:50.426388,ANZ.AX,traditional,HOLD,0.556,0.029,32.84315833761862,30.219999313354492
2025-07-27T03:51:50.426388,NAB.AX,traditional,HOLD,0.52,0.003,59.93583473531829,37.5099983215332
2025-07-27T03:51:50.426388,MQG.AX,traditional,HOLD,0.525,0.077,16.180845396641573,214.14999389648438
2025-07-27T03:51:50.426388,SUN.AX,traditional,HOLD,0.481,0.056,37.499908300627226,20.309999465942383
2025-07-27T03:51:50.426388,QBE.AX,traditional,HOLD,0.488,0.046,35.507291446389104,22.530000686645508
2025-07-27T03:51:50.426388,CBA.AX,ml,HOLD,0.5,0,0,0
2025-07-27T03:51:50.426388,WBC.AX,ml,HOLD,0.5,0,0,0
2025-07-27T03:51:50.426388,ANZ.AX,ml,HOLD,0.5,0,0,0
2025-07-27T03:51:50.426388,NAB.AX,ml,HOLD,0.5,0,0,0
2025-07-27T03:51:50.426388,MQG.AX,ml,HOLD,0.5,0,0,0
2025-07-27T03:51:50.426388,SUN.AX,ml,HOLD,0.5,0,0,0
2025-07-27T03:51:50.426388,QBE.AX,ml,HOLD,0.5,0,0,0
2025-08-06T07:44:44.989811,CBA.AX,evening_ml,HOLD,0.5225328596755229,0,0,0
2025-08-06T07:44:44.989811,WBC.AX,evening_ml,HOLD,0.5225328596755229,0,0,0
2025-08-06T07:44:44.989811,ANZ.AX,evening_ml,HOLD,0.5225328596755229,0,0,0
2025-08-06T07:44:44.989811,NAB.AX,evening_ml,HOLD,0.5225328596755229,0,0,0
2025-08-06T07:44:44.989811,MQG.AX,evening_ml,HOLD,0.5225328596755229,0,0,0
2025-08-06T07:44:44.989811,SUN.AX,evening_ml,HOLD,0.5225328596755229,0,0,0
2025-08-06T07:44:44.989811,QBE.AX,evening_ml,HOLD,0.5225328596755229,0,0,0
2025-08-05T11:40:24.720084,CBA.AX,evening_ml,HOLD,0.5225328596755229,0,0,0
2025-08-05T11:40:24.720084,WBC.AX,evening_ml,HOLD,0.5225328596755229,0,0,0
